,logFC,AveExpr,t,P.Value,adj.P.Val,B,gene
SMIM10L2A,0.535120323687812,0.866851001192558,1.07729388627375,0.288817712123136,0.56075369571163,-5.56100957086028,SMIM10L2A
P3H1,0.33513797431951,3.25782583307216,1.07724506829015,0.28883920719494,0.56075369571163,-5.96668507680045,P3H1
BACH1,0.17857153451085,6.08156066347653,1.0769300675331,0.288977932400897,0.560932471430856,-6.75907512952702,BACH1
CTSF,0.485301133083982,1.26858858059984,1.07566775467333,0.289534320619041,0.56192178055272,-5.67357229190124,CTSF
CARHSP1,-0.157977257000956,5.37250593668554,-1.07554528917604,0.289588339647985,0.56192978371122,-6.60412521250923,CARHSP1
RRP7A,0.152694945554789,5.79363255062495,1.07544657093047,0.289631889018529,0.56192978371122,-6.70407918855674,RRP7A
BCS1L,-0.26919570554702,4.72015716667942,-1.0752583620903,0.289714929753259,0.561943186638111,-6.4242536446065,BCS1L
PSD3,-0.596840586529313,2.22186146625685,-1.07548614702331,0.289739373555899,0.561943186638111,-5.69007922319904,PSD3
ZNF738,-0.43567904832237,2.20657489423405,-1.07511324846779,0.289778967616992,0.561943186638111,-5.7720611547256,ZNF738
DHRS4,0.29297096115149,2.98228375095495,1.07495109707864,0.28985053592428,0.561991358304258,-5.98205092740756,DHRS4
BLOC1S2,-0.180107847324576,5.26197779079233,-1.07456778762918,0.290019765536813,0.562228839476345,-6.55580215164643,BLOC1S2
ARHGAP21,0.302219526836401,4.06410602432245,1.07434855902651,0.290116585305582,0.562325893871111,-6.27281290811068,ARHGAP21
KLHDC3,-0.102787492742111,6.91161444938536,-1.07414471466086,0.290206631178065,0.562391787571308,-7.02297737123755,KLHDC3
TVP23B,-0.176750732554511,5.36291455791058,-1.07405989990957,0.290244102889757,0.562391787571308,-6.52483687683441,TVP23B
CARS2,-0.204694525537233,5.14720983832317,-1.07355537717408,0.290467074581167,0.562733167845955,-6.49420816277712,CARS2
