,logFC,AveExpr,t,P.Value,adj.P.Val,B,gene
STX18,0.291619367725783,4.83974822374198,1.68185230714508,0.10162102420802,0.300280067332752,-5.44388716884453,STX18
ZBED2,-1.00507352439186,-0.499586056971731,-1.68174854630627,0.101641319872922,0.300280067332752,-4.48930190866726,ZBED2
CHST14,-0.818005608404643,0.905006693638429,-1.68106644118998,0.101774823804338,0.300600639954512,-4.5922600787891,CHST14
CREBL2,-0.154573409899459,7.25640771287365,-1.68080007053093,0.101826998322281,0.300680900766528,-6.08617798944194,CREBL2
HSCB,-0.578811551425102,2.0401930332176,-1.6805894803933,0.101868262734701,0.300728914067316,-4.77669823311771,HSCB
PDZD11,-0.166352114824109,6.73616552699194,-1.67994397576785,0.101994833717511,0.301028678557179,-5.9587816171886,PDZD11
MIF4GD,0.238167617917906,5.50720665480746,1.67924591337054,0.102131857279914,0.301359138249637,-5.64207332919895,MIF4GD
CETN2,0.219445415039156,6.00737659950649,1.67867143016734,0.102244737998127,0.301572194506018,-5.72184887485061,CETN2
TLN1,0.190029312344814,6.64780914426446,1.67862323752786,0.102254212122353,0.301572194506018,-5.93819495006835,TLN1
C3orf14,-0.43559875561897,3.05593849295996,-1.67832572563868,0.102312715718955,0.301670760468711,-4.93655686095568,C3orf14
KCTD18,-0.312673423166695,4.42890371185044,-1.67806302489019,0.102364397061274,0.301749167513711,-5.34711839410493,KCTD18
RDH5,-0.715134165125803,0.78221561872349,-1.677431525153,0.102488721250893,0.301921843358456,-4.57694886555286,RDH5
EPM2A,0.643963743979498,2.85068976771533,1.67737337218346,0.102500176205422,0.301921843358456,-4.87704646095807,EPM2A
OSTC,0.149277772002814,6.64341812500244,1.67734387369349,0.102505987215563,0.301921843358456,-5.9396464722128,OSTC
STK19,-0.536762780697807,2.31786298097844,-1.67720868155447,0.1025326226853,0.301921843358456,-4.8611472511025,STK19
ISCA2,-0.22993132675167,5.19079446866345,-1.6771065065939,0.102552756944351,0.301921843358456,-5.52826751126039,ISCA2
SLC4A2,0.269091420602155,6.00615064613208,1.6766427928092,0.102644176111062,0.301921843358456,-5.72239669075934,SLC4A2
RAD54L2,-0.358480725809206,5.31129514807672,-1.67915432510029,0.102656416609843,0.301921843358456,-5.57542707375993,RAD54L2
ADCY3,0.252309358679734,5.96079284465594,1.67644862005797,0.10268247652289,0.301921843358456,-5.73955433042159,ADCY3
BCLAF1,0.177153825386757,6.63769707927333,1.67639348292878,0.102693354438059,0.301921843358456,-5.90075981203175,BCLAF1
FBXO9,-0.225015822323344,6.19908659449735,-1.67629078733742,0.102713617636011,0.301921843358456,-5.7640846849182,FBXO9
METTL21A,0.301473366570241,4.62141001557388,1.67624995082369,0.10272167614249,0.301921843358456,-5.38320149388574,METTL21A
TSPO,0.139431246201035,7.49416037187095,1.6762370649676,0.102724219092276,0.301921843358456,-6.15439123151152,TSPO
PPIF,0.141227197252651,7.18261235827304,1.67569236263209,0.102831760783363,0.302163843187948,-6.07231368800038,PPIF
C1orf198,0.187730423036367,6.52238232080089,1.67556558901431,0.102856803360061,0.302163843187948,-5.87064455903253,C1orf198
SLC35D2,-0.200714751782053,5.52947020852529,-1.67533778213133,0.102901816544362,0.302222258261059,-5.654997877436,SLC35D2
