,logFC,AveExpr,t,P.Value,adj.P.Val,B,gene
TXNDC17,-0.333660389329926,5.78463871884718,-2.66272678988365,0.0116890238820934,0.0661260066932914,-3.75516823826627,TXNDC17
SPAG5,0.389300073696732,5.86761984713506,2.66239586512351,0.011698526104572,0.0661486476068113,-3.73872986975856,SPAG5
YWHAQ,0.161887283967971,9.32762320740697,2.66201199902081,0.0117095574501313,0.0661799095172602,-4.45661530940181,YWHAQ
EMC1,0.353499654753435,7.19917967619863,2.67185797888058,0.011717758634866,0.0661951541106307,-4.07982784096986,EMC1
CLSTN1,-0.404773897136065,7.44693952714642,-2.69998817721025,0.0117615686335111,0.0664099802311528,-4.11132601189666,CLSTN1
LRCH4,-0.675584055681129,3.24228734730332,-2.66002439701542,0.0117668302879011,0.0664099802311528,-3.09150799997808,LRCH4
F12,0.408615706349026,4.65431049879572,2.65945496457312,0.011783286224266,0.0664716620165326,-3.48025340937833,F12
PLEKHG6,-0.345382351100955,7.70992040397198,-2.69168483098752,0.0118653443450041,0.0669031863278781,-4.25477389872489,PLEKHG6
TMEM39A,0.451866386105728,5.59274411631864,2.65600820387353,0.011883349085662,0.0669733080849377,-3.6853150330228,TMEM39A
MARK2,-0.324112468677472,6.53848677082518,-2.65486694345706,0.0119166538879798,0.0671176469062284,-3.95503863433262,MARK2
PDPR,-0.724597908212687,3.76071981235993,-2.65474830928657,0.0119201208773347,0.0671176469062284,-3.19739261789128,PDPR
CDCA8,0.263884651164487,6.42139564955429,2.65443639671032,0.0119292407273861,0.0671375658531928,-3.91111261618684,CDCA8
KLHL42,0.333571350726361,5.54790251754253,2.65392377710699,0.0119442429699499,0.0671905566883007,-3.74404431150156,KLHL42
PNMA1,-0.642260410037049,3.75457811575165,-2.65321591616245,0.0119649878080727,0.0672757869881674,-3.25114775837409,PNMA1
GNG12,-0.261697408932648,7.8342875899664,-2.65478882334538,0.0119918007866387,0.0673887180691927,-4.29368139146431,GNG12
VAT1,-0.352696464608952,5.83240287469313,-2.65214103498846,0.0119965524214912,0.0673887180691927,-3.78178817016094,VAT1
ZNF70,-1.32783319003998,1.5315724905055,-2.65195980514825,0.0120018819409837,0.0673887180691927,-2.87266086115298,ZNF70
RPA1,0.184581666271746,7.5794213829061,2.65006862688088,0.0120576276197139,0.0676701294364436,-4.22865507507987,RPA1
MBTPS1,-0.220342945171028,8.35756849152256,-2.649545178104,0.0120730994207155,0.0676954436789539,-4.33899176558661,MBTPS1
OAZ1,0.160464265556932,8.82579561574984,2.64953516984597,0.0120733954179227,0.0676954436789539,-4.40883711209443,OAZ1
GULP1,-0.555896928320043,4.49840364790646,-2.64899969723115,0.0120892419694498,0.0677527088381048,-3.38003244497985,GULP1
INPP5K,-0.360882616364214,5.91223403796435,-2.64855131769383,0.0121025259201781,0.067767586362151,-3.79946313181622,INPP5K
GCLM,0.310574374119155,6.9543908181842,2.64852972981257,0.0121031658356947,0.067767586362151,-3.85535410352364,GCLM
APOL6,0.416651118314255,6.19972217470713,2.64842692703591,0.0121455264693842,0.0679538696286666,-3.84775931932528,APOL6
TRAM2,-0.425770897728836,5.51834407294346,-2.6470287265064,0.0121477359026884,0.0679538696286666,-3.76653825832012,TRAM2
NOP14,0.434176749469088,4.80287782475192,2.64584436228715,0.012183010917113,0.0681195129242762,-3.52419123107029,NOP14
ZSCAN9,0.704971860888823,3.42851655929335,2.64350447301464,0.0122529805686092,0.0684789020904564,-3.17870329200721,ZSCAN9
MCCC1,-0.368240701529202,5.59127439848738,-2.64204970632402,0.0122966695248345,0.0686530089581678,-3.74341686679366,MCCC1
MDH2,0.148745757316815,9.33953766910771,2.64178207576511,0.0123047225622896,0.0686530089581678,-4.51743151639939,MDH2
KRT7,0.945186825286511,1.50584848229877,2.64175096945607,0.0123056588712615,0.0686530089581678,-2.88262161287567,KRT7
H2AJ,-0.251603060555647,6.80499060730214,-2.64170752735805,0.0123069666012979,0.0686530089581678,-4.03516566386537,H2AJ
SCNN1B,0.572566369133385,4.08423734834861,2.64128431216588,0.0123197132995101,0.0686769348795551,-3.4004836904787,SCNN1B
TBC1D14,0.341829586763586,5.83701342930431,2.64102677208294,0.0123274760478713,0.0686769348795551,-3.78720620705938,TBC1D14
C1orf112,0.503491868030162,5.08905182890296,2.64099658197656,0.0123283863311682,0.0686769348795551,-3.6349860495108,C1orf112
ATP7B,-1.11562592636465,3.0915641287684,-2.64764485331888,0.012363061656802,0.0688113370616391,-3.09061913521566,ATP7B
MYADM,-0.499402064402755,3.78766642071974,-2.63981850076778,0.0123639560480753,0.0688113370616391,-3.30334525236518,MYADM
PCLAF,0.482329799272584,4.37751852017949,2.63863316486328,0.0123998405194039,0.0689791313260273,-3.42636343614793,PCLAF
HILPDA,0.449060176506735,5.20153724608197,2.63842500111133,0.0124061523285157,0.0689823365950336,-3.68920404042533,HILPDA
ANKIB1,0.511726416627912,4.05644109831404,2.63798491754331,0.0124195060387717,0.0690246761221382,-3.33612622712349,ANKIB1
