,logFC,AveExpr,t,P.Value,adj.P.Val,B,gene
LSM2,0.14847642219109,5.24262687300949,0.985031336185939,0.331460581126534,0.600644328643789,-6.49455177567312,LSM2
EIF3E,0.0905463672349356,7.58884767729427,0.984322627067679,0.33180383017388,0.601086081848644,-7.09518648137203,EIF3E
POLR2J,-0.127549550410351,6.02439691052175,-0.984321626240755,0.331804315073846,0.601086081848644,-6.68287031579032,POLR2J
GAMT,-0.175683945168185,4.23165225895036,-0.98402455804953,0.331948265543939,0.601184186403254,-6.15687930911814,GAMT
ITPKC,-0.160646945068757,5.59350800311666,-0.984003560360922,0.331958441997506,0.601184186403254,-6.58574929882332,ITPKC
TRIP13,0.218385718467658,4.85405913611342,0.983892830928685,0.332012110096071,0.60119085337631,-6.36590108991999,TRIP13
MIS18A,0.188486857413519,4.55024903073548,0.98365657927594,0.332126635593801,0.601307699275424,-6.28015471486806,MIS18A
ACOX1,-0.0948201379636027,7.48242908879327,-0.983532599033335,0.332186746992247,0.60132600934313,-7.06913336312084,ACOX1
WWP2,-0.109676322408194,7.10419282159682,-0.981882492796595,0.332987494065912,0.602684814316137,-6.94723971777808,WWP2
RAB5B,-0.155651525507617,8.3204897923702,-0.987654524218282,0.333110702261157,0.602817095410012,-7.20700665956546,RAB5B
RREB1,-0.241173580023915,4.67048074743092,-0.980127025580345,0.333840796543425,0.604047428919479,-6.33792032548284,RREB1
MTR,-0.212050867751013,5.39396656969283,-0.979856006092739,0.333972665550449,0.604195133660537,-6.47000112416817,MTR
FRMD5,0.586331891053101,1.08734633190453,0.979560080645968,0.334116693007704,0.604344732144771,-5.50991121055204,FRMD5
TTC32,-0.392967594622293,2.23397675726867,-0.979479631346372,0.334155855056351,0.604344732144771,-5.68025533800553,TTC32
STON2,-0.387813833092884,2.05336640077432,-0.979310173056736,0.334238356047615,0.604403053403198,-5.71644061127939,STON2
KIF18B,0.238156138943408,4.37602453338284,0.978973479403453,0.334402316471841,0.604596183776515,-6.3261918265015,KIF18B
SOGA1,-0.476349254618083,2.44766748604752,-0.978884413637964,0.33444569806811,0.604596183776515,-5.65536037542226,SOGA1
AFG1L,-0.433917199203222,2.11422795804568,-0.97861721369132,0.334575866869241,0.604740599765008,-5.62421451737919,AFG1L
SNW1,-0.113498253089363,6.29611120764777,-0.978289205557936,0.334735705512188,0.604908441938954,-6.76118859161198,SNW1
KRT23,-0.217691345085516,4.18016799841203,-0.978220241762508,0.33476931816294,0.604908441938954,-6.14536747708647,KRT23
ROGDI,0.312589249053872,2.79678819828396,0.977822569163933,0.33496318633242,0.605167829656003,-5.79857491688232,ROGDI
MT-ND6,0.17573173258682,5.79322241582541,0.977678072883445,0.335033647977627,0.605204218117591,-6.62176134191474,MT-ND6
THEMIS2,0.481548316523974,-0.0635407747515337,0.977400039956659,0.335169254992046,0.605358256463333,-5.33186664020216,THEMIS2
DHX30,0.110533871477847,7.61527525268415,0.977067314181754,0.335331586251066,0.605528335735663,-7.09363028848131,DHX30
TXN2,-0.109255991403339,6.56563494103757,-0.976880100805782,0.335422947714113,0.605528335735663,-6.85845430977509,TXN2
CAB39,0.108851714112496,7.48647683271567,0.976845734735254,0.335439720419284,0.605528335735663,-7.03755803367562,CAB39
TJP1,0.170495223079136,6.36156557622469,0.977227152154393,0.33548013826243,0.605528335735663,-6.76052718549539,TJP1
TIMM22,0.18904825440481,4.58756617253631,0.976691178718625,0.335515160001867,0.605528335735663,-6.27182146022151,TIMM22
ASPHD2,0.680523264917839,0.458736391209086,0.976574431616947,0.335572152419874,0.605540326654737,-5.36453092162761,ASPHD2
RARS2,-0.127564647334571,6.60829308379085,-0.976325345849933,0.335693770338062,0.605668913269708,-6.82322949358795,RARS2
ITK,0.81945880974717,0.0715541194812642,0.976521052199329,0.3359828927703,0.606099632720624,-5.33381050867946,ITK
LRR1,-0.14635757596786,5.0324125502408,-0.975503370274932,0.336095315969291,0.606124797848074,-6.46285667611458,LRR1
AIMP2,-0.151846324919492,5.64861945348642,-0.975498621546078,0.336097636721444,0.606124797848074,-6.56214983460686,AIMP2
IQGAP1,-0.0897065089000044,9.13831527281583,-0.975429909191764,0.336244933318734,0.606299522192565,-7.36563052721202,IQGAP1
PDAP1,0.13610931257255,5.83998185000471,0.97476035114431,0.336458567920847,0.606593793491835,-6.61392479256174,PDAP1
ZBTB10,-0.232652689281586,4.6678561170224,-0.974005318447039,0.336827963124272,0.607168751872845,-6.3751082105,ZBTB10
PECR,-0.155008517771957,4.76531309235709,-0.973791358938177,0.336932691013949,0.607243664249901,-6.3855410199565,PECR
CIB1,-0.093751319848228,7.1201971018588,-0.973714124003813,0.33697050097313,0.607243664249901,-7.00118056542406,CIB1
SPOP,-0.114812351832481,6.07647899129488,-0.973331058532494,0.337158070764258,0.607490654244455,-6.70947512486655,SPOP
DIPK2A,0.153287420731667,5.28040723988122,0.973041117269332,0.337300088430727,0.607583979743226,-6.51798068646703,DIPK2A
YJU2B,-0.252759971286387,4.05919736189141,-0.973019041352666,0.337310903196601,0.607583979743226,-6.13916570052207,YJU2B
MDFI,0.512691124596006,0.0465522011101703,0.972737238641539,0.337448975904152,0.607741664150828,-5.37252396424312,MDFI
SUDS3,-0.11901502784786,6.88907126599184,-0.972510359412679,0.3375601657232,0.607774581777007,-6.89563307291809,SUDS3
ARPC5,0.0989511615770526,7.98256648443496,0.972365584899532,0.337631130200102,0.607774581777007,-7.17938494351882,ARPC5
GDAP1,0.63327421343499,1.22980299474104,0.972362821499437,0.337632484839998,0.607774581777007,-5.43909422086117,GDAP1
IGFBP1,0.46339113361835,2.0371868462412,0.972287539289806,0.337669390158307,0.607774581777007,-5.65703994331952,IGFBP1
CC2D2A,0.337020215495176,2.87520738566087,0.971992237182292,0.337814181136398,0.607944210164216,-5.9314942361754,CC2D2A
AFG3L2,-0.116497978576426,6.33095650849866,-0.971606117883395,0.338003563926077,0.60805440544152,-6.79879854761355,AFG3L2
DNAJC22,-0.129677626688382,6.13970831882843,-0.971561887449571,0.338025262497722,0.60805440544152,-6.74060466758968,DNAJC22
USP22,-0.182412314371663,5.00869071928898,-0.97145328522756,0.338078544550978,0.60805440544152,-6.40869815457497,USP22
C1QTNF1,-0.355599771297783,5.07264270051216,-0.971565382498613,0.338136805303141,0.60805440544152,-6.00478310589353,C1QTNF1
COPA,-0.0891464799954083,9.45625295736057,-0.971695121263978,0.338185143185828,0.60805440544152,-7.40897261127114,COPA
SCAP,-0.106201999304019,7.76290151265566,-0.971216763226633,0.338194605656282,0.60805440544152,-7.15162178421488,SCAP
C20orf96,-0.544115760454351,0.292494252839015,-0.971146039151674,0.33822931507473,0.60805440544152,-5.36138895482215,C20orf96
MICALL2,-0.267079788997893,4.02433457916082,-0.970762842491945,0.338417418907988,0.608293532003826,-6.05400948739402,MICALL2
RTTN,0.502889025769239,2.15841003806492,0.970618246134017,0.33848841668166,0.608293532003826,-5.64963730860979,RTTN
UBA6,0.130665634366942,6.08904169926429,0.970496489677066,0.338548207652953,0.608293532003826,-6.6730301383142,UBA6
CAMKV,-0.544477112255735,-0.428953872104857,-0.970463033618287,0.338564638166925,0.608293532003826,-5.31367115009977,CAMKV
ZNF577,-0.529812457799887,1.5269209878716,-0.97031128213503,0.338639171133515,0.608328553830721,-5.52939541976718,ZNF577
NKD2,0.361443212263167,2.2852852027097,0.970217391563395,0.338685291132494,0.608328553830721,-5.75504010126015,NKD2
URM1,-0.122220465653758,5.68884010519942,-0.969991098601214,0.338796465820387,0.608437374111064,-6.59907378666268,URM1
HGH1,0.193395513764393,5.42432281134006,0.969789156446729,0.338895697926112,0.60852471767055,-6.52266391757248,HGH1
ZG16,-0.170128612760881,5.26990692031993,-0.969622035044207,0.338977834227886,0.608581342328525,-6.63801526939339,ZG16
NELFCD,-0.0944637149399945,7.37171509614914,-0.969118965827948,0.339225161581929,0.608934480350128,-7.06095813433898,NELFCD
PDRG1,0.177489429472655,4.88606843801366,0.968600643617886,0.339480114236406,0.609301198913781,-6.40976249982251,PDRG1
TMEM252,0.54290120034405,1.26376994260146,0.96785888122096,0.339845195892782,0.609865438824603,-5.46190609561804,TMEM252
NUP133,0.14242828183735,6.17391895097055,0.967273231888327,0.340133627160755,0.610291978794927,-6.72851659730531,NUP133
PDXDC1,0.0769118949152947,7.98705261576084,0.967124866639825,0.340206722779074,0.610332078589488,-7.21185634917002,PDXDC1
LMO4,0.222025371270984,3.47155553850794,0.967021771810965,0.34025752105158,0.610332170870596,-6.0619025036571,LMO4
CHMP3,-0.109457075736754,6.26750238188485,-0.966499125621527,0.340515124381998,0.610703161488561,-6.7780926033249,CHMP3
DNAAF10,0.393372499394514,1.32575487930027,0.966272842204752,0.340626696042377,0.610771976639105,-5.50995365921318,DNAAF10
MED28,-0.102505117546992,6.44417174978414,-0.966215321773533,0.340655061053888,0.610771976639105,-6.83852088644492,MED28
USP11,-0.0943827707307197,7.80092879237109,-0.965935129422405,0.340793254704981,0.610928674070175,-7.141915783411,USP11
PSMC1,0.17707114873031,4.97392836274503,0.965745860130559,0.340886625408404,0.61100498417092,-6.40848328579681,PSMC1
IQCG,0.497523248136921,1.33442550490292,0.965314195899509,0.341099638841323,0.61124807619608,-5.47484876097763,IQCG
P2RY1,-0.561325927585753,1.62494356217025,-0.965406433096264,0.341179090618138,0.61124807619608,-5.59337279508391,P2RY1
SLC29A2,0.156750383307274,5.40018232810661,0.965065717953594,0.341222295639921,0.61124807619608,-6.5459535645291,SLC29A2
ZC3H8,0.257811776344945,3.33047680607103,0.965022340873141,0.341243710999848,0.61124807619608,-6.00973190498907,ZC3H8
CYSRT1,-0.537008254745184,-0.324331298915253,-0.964956205004867,0.341276364152047,0.61124807619608,-5.33736086023413,CYSRT1
ARHGEF5,-0.185098186209235,4.49597782749979,-0.964424097739439,0.341539156566593,0.611539252437717,-6.29379913600849,ARHGEF5
SAP130,-0.195765678635178,5.35412965221356,-0.964261102604738,0.341619682199608,0.611539252437717,-6.49402059988825,SAP130
LTBP1,-0.246474036178999,5.11705065159685,-0.965015506138325,0.341627152629598,0.611539252437717,-6.44671464214083,LTBP1
DRD2,0.677344848236035,-0.120027419020966,0.964215275985919,0.341642324530558,0.611539252437717,-5.36267119028677,DRD2
NAIF1,-0.250326347648564,3.74445050009181,-0.963918037297813,0.341789210604278,0.611670392708148,-6.04841553329896,NAIF1
TMEM9B,-0.0847899989246557,7.36038219282279,-0.963861198195721,0.341817303516377,0.611670392708148,-7.07387111488933,TMEM9B
ATXN10,0.123810676266309,6.57440746481441,0.963227711463748,0.342130510782373,0.612139787738709,-6.84772377847734,ATXN10
PLXNB3,-0.65975047383249,0.235764143773273,-0.961089987105477,0.343188854186475,0.613942042139036,-5.3437075742292,PLXNB3
RBIS,-0.334896653985276,2.51599174282373,-0.960832936882651,0.343316261389172,0.614006038589645,-5.71234158505051,RBIS
SND1,0.0918373326782547,8.24588152347476,0.960783550016139,0.343340743651408,0.614006038589645,-7.2288137055891,SND1
DNAJC28,0.563331807395278,0.0217043436618681,0.960708833563522,0.343377784614115,0.614006038589645,-5.36518304592414,DNAJC28
NFIC,0.289092573035172,3.58448408435942,0.960370921688292,0.343545338975832,0.614214329100986,-5.98978299514328,NFIC
PHF8,-0.155787769139787,6.06858677026846,-0.960058297616649,0.343700402860765,0.614400229668018,-6.70923126795704,PHF8
KREMEN1,-0.210665343587883,4.57599508700518,-0.959887210108818,0.343785283298987,0.614460633413125,-6.29025240110906,KREMEN1
SERPINA1,-0.303002668430025,2.79664306336022,-0.959744665316542,0.343856013710745,0.614495732080109,-5.83371904493991,SERPINA1
NUDT6,-0.533683330543766,0.327767702967323,-0.959302961322062,0.344075247848361,0.614796167860977,-5.36826612238783,NUDT6
TSG101,-0.076928688955852,7.94229048435913,-0.959149454649531,0.344151460730853,0.614841000922455,-7.170316420501,TSG101
STAMBP,-0.114354273903053,6.20746902799381,-0.958622154494596,0.344413340006947,0.61521747219123,-6.75605720051435,STAMBP
SLC2A3,-0.246966409276484,5.32071120963003,-0.959707681207672,0.344520793518706,0.615282966356307,-6.48785782167412,SLC2A3
FNDC3B,0.112178758274898,7.09849594163799,0.958337699644114,0.344554667270407,0.615282966356307,-7.04942310904349,FNDC3B
FAM53A,-0.605936590642903,0.793245565584194,-0.958239469190383,0.34460348061662,0.615282966356307,-5.41144657864992,FAM53A
DOHH,0.196983656632071,4.72577946102797,0.957890453604149,0.34477695307108,0.615501323227828,-6.35666545750797,DOHH
TCF12,0.149531425965951,6.53565856485232,0.957833427324693,0.344916922003895,0.615604792512826,-6.85141256583979,TCF12
ZBTB34,-0.29774187718525,3.06719050168141,-0.957567984898942,0.344937282509681,0.615604792512826,-5.92805656986373,ZBTB34
RHD,-0.550237675273421,0.0388452901508505,-0.957438934426159,0.345001459509176,0.615627975299237,-5.33214424654903,RHD
TAFAZZIN,0.177234230851337,4.83555570683242,0.956776099062682,0.345331213819704,0.616124982733954,-6.39919886987273,TAFAZZIN
SLC7A9,0.57898227404595,-0.426518453869784,0.956333592961766,0.345551473133138,0.616425547282378,-5.33837338186752,SLC7A9
YWHAZ,0.0618235968378436,10.5677113155992,0.956218715211665,0.345608669306963,0.616425547282378,-7.53083510517858,YWHAZ
TNFSF9,0.270698798262384,2.95937889505533,0.956030913112485,0.345702187153505,0.616425547282378,-5.8714939503333,TNFSF9
FUT6,0.2297236172729,3.82030358599873,0.956025885737889,0.345704690813972,0.616425547282378,-6.12780501496397,FUT6
WFDC2,-0.30067454560746,2.40808584276736,-0.955593918054956,0.345919858164581,0.616717778556985,-5.84810020649453,WFDC2
RNF139,-0.144416065775152,5.47063212650765,-0.954977132199734,0.346227239621803,0.617174301308941,-6.56300482097835,RNF139
ASCC2,0.120776998338784,6.40592494721357,0.954834604655079,0.346298295487077,0.617209484265422,-6.84362205566356,ASCC2
RBM18,0.144761897365591,5.40160537097071,0.954505775808592,0.34646226722796,0.617339888893124,-6.56861303895607,RBM18
CACNG4,-0.553415786371247,-0.25373876472361,-0.954482008810227,0.346474120730738,0.617339888893124,-5.35754295878448,CACNG4
PPID,0.176903772150126,4.99404121608681,0.954346381410475,0.346541768413341,0.617368959962562,-6.4182925635291,PPID
UMAD1,-0.16412159680965,5.61227467482442,-0.953984987665084,0.346722065775585,0.61759867966276,-6.59352808477985,UMAD1
HSD17B10,-0.104376377411284,7.08825233054747,-0.953591639349284,0.346918375937,0.61782151918509,-6.9836130486998,HSD17B10
SCLT1,-0.23036049239584,3.43972779690946,-0.953528472567145,0.346949907755558,0.61782151918509,-5.98710768976049,SCLT1
MLLT1,-0.438395612142495,1.84680074623735,-0.952813610491054,0.347306887854153,0.618365646220858,-5.59226821348965,MLLT1
ZNF527,-0.419343022734873,2.12057003339955,-0.952622486622196,0.347402370542162,0.618444095694284,-5.73942623876069,ZNF527
SHC3,0.543110509626777,2.04788665533676,0.952517152293509,0.347455001482189,0.618446248753336,-5.5771810461224,SHC3
KRT6B,0.596262912914391,-0.340478437918087,0.952272520872835,0.347577253491285,0.618572303601611,-5.35618967299249,KRT6B
SNAI1,0.510823887730095,0.314190026659204,0.951972636622759,0.347727156488398,0.618621103773453,-5.39847202756677,SNAI1
COL1A1,-0.548663206838749,0.594084784645996,-0.951897597225247,0.34776467310891,0.618621103773453,-5.39337761641166,COL1A1
RPS24,-0.114414062912703,6.74634421591942,-0.951825156026838,0.347800893285512,0.618621103773453,-6.88435288976253,RPS24
HEATR3,0.305944046791855,3.46996823529562,0.951796263248122,0.347815340204875,0.618621103773453,-6.01740663908037,HEATR3
SLC46A3,-0.304586223848518,3.6939954679909,-0.95166328639729,0.347881836205284,0.618621103773453,-6.1042330154907,SLC46A3
TBC1D10A,0.254559914544725,2.87472288291848,0.951506000306368,0.347960499103237,0.618621103773453,-5.89911432375612,TBC1D10A
TBCCD1,0.179393366043771,4.91950938947471,0.951495209553718,0.347965896274286,0.618621103773453,-6.50289882157597,TBCCD1
CTDSPL2,0.142805731615073,6.27078663443705,0.951311613793408,0.34805773320508,0.618621103773453,-6.78870225490165,CTDSPL2
PITHD1,0.166323043446748,5.02233828393271,0.951291893160808,0.348067598672566,0.618621103773453,-6.42846788534566,PITHD1
WDR11,0.121467302566163,6.62419381061854,0.950939671243416,0.348243832890772,0.618765254251473,-6.88564110908268,WDR11
CA11,0.43611746541992,0.51545360726741,0.95092414847994,0.348251601066619,0.618765254251473,-5.45493943820929,CA11
PACS1,-0.227850069235579,4.56657071017614,-0.950679480821345,0.34837405717197,0.618891401123675,-6.30871964959667,PACS1
ISG20L2,0.130394809808843,6.33611266222141,0.949790890918279,0.348819036457821,0.619590393070183,-6.83018528715682,ISG20L2
BRD9,0.195571845059201,4.99976024762354,0.949467582684628,0.348981033042762,0.619786604312655,-6.44764100663529,BRD9
TMED7,0.143345779455631,7.21426105545998,0.950841033739126,0.349095002243642,0.619847284483344,-7.06111354814629,TMED7
JAK3,-0.720600065852985,0.182027997435203,-0.949421644624397,0.349124010396842,0.619847284483344,-5.3744860197538,JAK3
BLZF1,0.157626211656205,5.08561001597095,0.94909094457281,0.349169813949834,0.619847284483344,-6.49878459584995,BLZF1
TMEM184C,-0.151500601667286,6.02657787024663,-0.948697566839222,0.34936705745725,0.620089898021724,-6.70889391793119,TMEM184C
MTF1,-0.226414099041818,4.77571688544704,-0.948612743675626,0.349409598311568,0.620089898021724,-6.37632393702355,MTF1
CAMTA2,-0.333748308811104,2.65971424699019,-0.948483916371425,0.349474214865612,0.620113069074759,-5.84709242374969,CAMTA2
CARD19,-0.171066779495215,4.54294174537106,-0.948288068093136,0.349572462633289,0.620195900293636,-6.30234624475537,CARD19
MED29,-0.108318448234142,6.24861385395657,-0.947844952871835,0.349794820010128,0.620415146885251,-6.76664172279713,MED29
CA9,0.0914417562084413,8.33808782187488,0.947836204303049,0.349799211027595,0.620415146885251,-7.22313564273361,CA9
STK11,-0.11239862599562,6.94949542326279,-0.947351662736156,0.350042465593675,0.620668081952418,-6.94709904397112,STK11
MFAP3L,-0.281540907596277,3.4268676449908,-0.947346551867813,0.350045032001601,0.620668081952418,-6.0009092707152,MFAP3L
CIBAR1,-0.543888266567884,-0.05705914020479,-0.947072954090582,0.350182436532954,0.620704397904848,-5.33382001637733,CIBAR1
CACNB4,0.452640890831695,1.52145884916504,0.946806727188933,0.350316173592038,0.620704397904848,-5.51336788175727,CACNB4
LONP2,-0.0886496492004856,7.15799438954398,-0.946806547762827,0.350316263736779,0.620704397904848,-7.00395314073328,LONP2
CDC42SE2,0.106637832399736,8.93122497974157,0.948399307113909,0.350316329655382,0.620704397904848,-7.34082587359208,CDC42SE2
DYNC1I2,-0.136799460831718,5.99787835654379,-0.946792025738994,0.350323559738763,0.620704397904848,-6.70477338347258,DYNC1I2
ZNF558,-0.246147904855367,4.44199317244052,-0.946670081738099,0.350384829526509,0.620721511962781,-6.30019669870627,ZNF558
PKD2,-0.352062822171284,2.7502007110418,-0.946412664064552,0.350514190271192,0.620811296811344,-5.83473503748953,PKD2
DIXDC1,0.434305498743882,2.31874241616638,0.946800228598894,0.350538747538524,0.620811296811344,-5.84940642397452,DIXDC1
NARS1,0.0992961259233622,7.01054056945925,0.94604640957321,0.350698299538776,0.621002421753954,-6.9741707232829,NARS1
PIEZO1,0.228696219018127,6.85329765223884,0.952634643762434,0.350961424745528,0.621117871018782,-6.92688873568819,PIEZO1
BICD2,0.245269901433869,4.89401910250004,0.945741835280777,0.350986563342548,0.621117871018782,-6.38167152730013,BICD2
NGLY1,-0.139272963277691,5.3514146029202,-0.945472074356159,0.350987135941409,0.621117871018782,-6.57044432416337,NGLY1
ADAM32,0.685773514564242,-0.170620843847818,0.945516870126789,0.35100591726947,0.621117871018782,-5.39719933365167,ADAM32
SEC61A1,0.0723293631948465,9.03165278894422,0.94540333627754,0.351021715250242,0.621117871018782,-7.37708565992064,SEC61A1
SYNM,0.374828941709048,1.96229161244476,0.945240416576308,0.351103682473633,0.62113649658081,-5.72885526577766,SYNM
OSGIN1,0.16962548382477,4.69861068666729,0.945079327429942,0.351184741167931,0.62113649658081,-6.4116797965446,OSGIN1
BEX2,-0.394184526013937,2.05612403373399,-0.944992282510122,0.351228546586069,0.62113649658081,-5.63497756449553,BEX2
FADD,-0.218128317079505,3.38107373785533,-0.94497186529503,0.351238822087477,0.62113649658081,-5.97705339497182,FADD
MEGF8,-0.453102584890381,1.67438944909418,-0.944751200584575,0.351349890105024,0.621241565465029,-5.58018197692314,MEGF8
PLAA,0.12346447087521,6.00749214825266,0.944581502433927,0.351435320727723,0.621258686751463,-6.69231984137454,PLAA
PAM16,-0.563532748435948,0.0840545088876506,-0.94444266690391,0.351505224491925,0.621258686751463,-5.35599029089797,PAM16
TSPAN4,0.429363907182255,1.29730591155121,0.944424168322022,0.351514539232037,0.621258686751463,-5.51981176301721,TSPAN4
SMAD3,-0.185704730403859,5.91193436347201,-0.944217301589879,0.351857236947838,0.621700508357617,-6.68634946573055,SMAD3
C5,0.370164078756015,2.39072564553554,0.943722630770671,0.351867910567082,0.621700508357617,-5.79184243237539,C5
NFATC1,0.48201953052817,0.581780530673268,0.943156796364828,0.352153097928892,0.621894485276007,-5.39141457329686,NFATC1
RNMT,-0.233442004052903,4.13506393665259,-0.94309743623309,0.35218302500159,0.621894485276007,-6.21062625339026,RNMT
HYCC2,0.173300742707533,5.23627044736258,0.943011184937894,0.352226512549549,0.621894485276007,-6.5374618711269,HYCC2
MACROD2,-0.502839523456706,0.343951753660278,-0.942865680692775,0.352299883232939,0.621894485276007,-5.39946713841588,MACROD2
STK26,-0.102259139480178,6.88522028310228,-0.942859099010385,0.35230320229259,0.621894485276007,-6.94744329740162,STK26
PTPN3,0.134247227802984,6.26206952517436,0.942815508895589,0.352325184760807,0.621894485276007,-6.7720858811537,PTPN3
MAP2K7,-0.468409702790628,0.140106967183015,-0.942786817450387,0.352339654333642,0.621894485276007,-5.38396265912815,MAP2K7
HOXB3,0.354685016645486,1.29160265580731,0.942627739156416,0.352419887285528,0.621910135865462,-5.53120291998674,HOXB3
MTIF2,-0.119756306601493,6.02268243722452,-0.942564194154024,0.352451940305894,0.621910135865462,-6.6895427368686,MTIF2
ST6GALNAC4,-0.501088310411983,2.10435846179319,-0.942368050008383,0.352550890403473,0.621993480839456,-5.53539629599243,ST6GALNAC4
SETD3,-0.106847476763913,6.72738277804598,-0.942178514140969,0.352646524213012,0.621996784475875,-6.8991288490697,SETD3
GTF2H1,-0.1301720075804,6.35999586101069,-0.9421593469286,0.352656196336659,0.621996784475875,-6.80203454798215,GTF2H1
IFT20,-0.250232871290507,2.94982744890085,-0.941778029926926,0.352848652241616,0.622244976614357,-5.85155769726733,IFT20
PARD3B,0.256760062097553,3.55089718530617,0.941639670936071,0.352918501062463,0.62227691134412,-6.07971281298981,PARD3B
ZNG1E,0.395374880135597,1.89446512958963,0.941055471873973,0.353213527373496,0.6227058184874,-5.65808262649266,ZNG1E
IGSF3,-0.276788718496578,3.84125244921061,-0.941066899896533,0.353385804005499,0.622918227286258,-6.26872885348658,IGSF3
ZMIZ2,0.240642293965114,4.7865276360347,0.940433500997288,0.353722850703837,0.623420973829873,-6.40695373121887,ZMIZ2
CDC23,-0.105850638245108,6.97075387098547,-0.939922336373418,0.353786236041905,0.623441327600878,-6.96342751260184,CDC23
GPRIN3,-0.266455236366568,3.03284311118857,-0.939386307194048,0.354057368926864,0.623788039215834,-5.92566316620386,GPRIN3
DRG1,0.0978841676566073,6.37638902882486,0.939302873191816,0.35409958361991,0.623788039215834,-6.84224245123151,DRG1
TMEM263,-0.131839204205503,6.28281288591672,-0.939225800812702,0.354138582503177,0.623788039215834,-6.80885254615085,TMEM263
SRPK2,0.203891326568198,4.67764790695908,0.938928540169224,0.354289023919896,0.623876700965604,-6.35749914409781,SRPK2
PIP4K2C,-0.0927927430884496,7.82628576768585,-0.938764093677947,0.354372267177253,0.623876700965604,-7.17944238787307,PIP4K2C
C3orf33,-0.355188250708659,2.91239462725793,-0.938719285799229,0.354394951281763,0.623876700965604,-5.80386218846659,C3orf33
KLHDC10,0.364526826807367,2.84207212819573,0.938643185036658,0.3544334796834,0.623876700965604,-5.86064491428409,KLHDC10
TSR3,-0.142622138540175,5.72865411688194,-0.938556944718427,0.354477144891506,0.623876700965604,-6.61584239906238,TSR3
RABIF,0.163851744335293,5.04378207686179,0.938511500087324,0.35450015584925,0.623876700965604,-6.48345763370722,RABIF
FBXW11,0.133640148417038,6.38735086486243,0.938391852160287,0.354560744467569,0.623892037119452,-6.82828907157417,FBXW11
GTF3C4,0.173720221117218,5.6721141456758,0.93811105428877,0.354702964754971,0.623975798082195,-6.62559087504103,GTF3C4
RAB3GAP1,-0.168694948030847,5.16592040899233,-0.938093003117695,0.354712108712727,0.623975798082195,-6.52286819947247,RAB3GAP1
PDE8A,-0.0946212643256255,7.06466974037544,-0.937909023114796,0.354805314041452,0.623994597856175,-7.08105233003366,PDE8A
RPS14,-0.0803415751192365,8.98075460784403,-0.937867086827103,0.354826561464902,0.623994597856175,-7.35747371603817,RPS14
SOD1,0.0722018280529397,8.20848605393846,0.937246205196018,0.355141235222812,0.624456671933444,-7.23665396160221,SOD1
PAN3,-0.327213144365485,2.42107241685752,-0.936925389701559,0.355303902193183,0.6245302837997,-5.71974423996491,PAN3
CRLS1,-0.0879145390398364,7.49584841147277,-0.93682761167099,0.355353489530687,0.6245302837997,-7.04745342892273,CRLS1
TP53BP2,0.163962035198163,5.57513666254988,0.936755551381972,0.355390037241023,0.6245302837997,-6.61800538617099,TP53BP2
MOCS2,0.146607259148252,5.24763093412701,0.936754029368076,0.355390809206381,0.6245302837997,-6.45632773549949,MOCS2
IQGAP2,0.622214777332041,-0.452066509757433,0.936295751574885,0.355623297906501,0.624847538922057,-5.35085689876684,IQGAP2
PPP1R3E,-0.333367040716455,2.75535545891753,-0.935849281779098,0.355849892586431,0.62515434679185,-5.84966447585206,PPP1R3E
EEF1AKMT1,0.291296157315174,2.84645807065435,0.935634155669369,0.355959108438002,0.625254884939952,-5.86396347041052,EEF1AKMT1
ZNF717,0.293301176120639,3.16173249184502,0.93529958081979,0.356129010213195,0.625461975151008,-5.98483353071093,ZNF717
UBE2A,0.0777613001512689,7.65698774948396,0.934899263639972,0.356332366982558,0.625727752620708,-7.15377137503139,UBE2A
AP3D1,-0.120016746990137,6.52450984082509,-0.934228988791606,0.356673030344482,0.626234530796071,-6.84243049184449,AP3D1
TGFB3,-0.56955490305802,-0.108910250549485,-0.933934279238861,0.356822882571925,0.626406190146334,-5.34560486106154,TGFB3
IMPA1,0.163447410795167,5.63416090437945,0.933715461827587,0.356934172378364,0.626449871773282,-6.62834835423081,IMPA1
HEYL,-0.458469230163175,1.34811280569228,-0.933680533197428,0.356951939075605,0.626449871773282,-5.60503919280967,HEYL
SMG7,-0.13032763991268,7.10065524435601,-0.933537236760786,0.357024833918317,0.626486384233382,-6.91862822856428,SMG7
BRCA2,0.247442354344897,3.77656640983863,0.932735063314994,0.357433079992689,0.627076039649012,-6.06760530997089,BRCA2
CSNK2A1,-0.0849717289174352,7.06170688903642,-0.932566630881535,0.357518838418614,0.627076039649012,-6.98961002937991,CSNK2A1
SHROOM4,-0.52945669121794,0.732826433913281,-0.932536218365155,0.357534324582476,0.627076039649012,-5.48599972456452,SHROOM4
DCTN6,0.173420468086714,4.17250322012703,0.932315701863447,0.357646625572715,0.627076039649012,-6.23121158566606,DCTN6
TAPT1,0.193050376211975,4.85355034290743,0.932208285116302,0.357701337388133,0.627076039649012,-6.4304735002162,TAPT1
DHCR24,0.0697053720344218,10.1552018346583,0.932178480725645,0.357716518978066,0.627076039649012,-7.51693578414796,DHCR24
AURKAIP1,0.106762782588135,6.54992587256869,0.932065440234885,0.357774102744102,0.627076039649012,-6.86314339250628,AURKAIP1
