,logFC,AveExpr,t,P.Value,adj.P.Val,B,gene
PYCR3,0.104164753641814,5.12156905815951,0.62327289454188,0.537200476713912,0.775914578809835,-6.83380062742566,PYCR3
NBL1,0.105540734508932,5.11919368406906,0.623196178483043,0.537250293980907,0.775914578809835,-6.90953708128905,NBL1
H2BC8,-0.353364700410069,0.686724571603653,-0.623156829521811,0.537275847038189,0.775914578809835,-5.8365735008572,H2BC8
IFFO1,-0.313783719751568,1.14043499802949,-0.623022303130326,0.537363212751832,0.775947575911429,-5.92692900836972,IFFO1
ZHX2,0.184784989090547,4.25349128741855,0.62267661165233,0.537664058736952,0.776288791648177,-6.64582078104425,ZHX2
ZNF146,0.0699871163635288,7.21662180461292,0.622364669172325,0.537790408367526,0.776305066953998,-7.42465099895431,ZNF146
ABCF3,0.0737003314335842,6.46066829044095,0.622343096520149,0.537804424865778,0.776305066953998,-7.24491928789443,ABCF3
CDH13,-0.28669869250858,2.58875624730506,-0.621779173574629,0.538170893022421,0.77669804410961,-6.15126486804366,CDH13
CPVL,-0.180493851794426,3.67734804036358,-0.62171502906753,0.5382125859374,0.77669804410961,-6.45705269079768,CPVL
ASXL2,0.16670192007533,3.76926138450333,0.621626074109722,0.538270408053014,0.77669804410961,-6.49898426724621,ASXL2
SLC12A7,0.136344984697117,5.85131765181311,0.621995856957121,0.538526819734578,0.776974815372813,-7.10398851958375,SLC12A7
CRYBG3,0.15600584460115,3.83171795921637,0.620519517155154,0.538989959289853,0.777549746956826,-6.55820400829156,CRYBG3
ERMAP,-0.227162850327693,1.78911895041387,-0.620371925566239,0.539085970424812,0.777594982765557,-6.14473386425226,ERMAP
RAB3IL1,-0.203406859889523,3.1922173417707,-0.620026279884003,0.539310854519717,0.777780349936255,-6.34221876785619,RAB3IL1
MAB21L4,0.36546047835086,0.847865774000922,0.619975619044786,0.539343819611571,0.777780349936255,-5.80508616232919,MAB21L4
CPSF1,0.0934486590423242,6.77056707326081,0.61938727436032,0.539802573181572,0.778289451086445,-7.3156414244942,CPSF1
SMNDC1,0.163667956906443,3.46728628967377,0.619204040316833,0.539846017363652,0.778289451086445,-6.38643435727032,SMNDC1
BLTP3A,-0.183315263171296,4.41414982467162,-0.619362452195901,0.539890986149015,0.778289451086445,-6.68543478446248,BLTP3A
ATPAF2,-0.135680584941197,4.17469212994344,-0.618686464082682,0.540183029286007,0.778617125266396,-6.64218307167762,ATPAF2
EPHA4,-0.486089232430526,0.135941358587729,-0.61888686320454,0.540249761884833,0.778619998344983,-5.77251056511247,EPHA4
CCDC91,0.102555986633953,4.82857556754855,0.618386521141536,0.540378382863139,0.778681028025103,-6.79095340854261,CCDC91
