,logFC,AveExpr,t,P.Value,adj.P.Val,B,gene
SH3RF2,0.0197064752738481,7.09021242099147,0.16396126717699,0.870717574949859,0.945375242236293,-7.18850599942437,SH3RF2
SNX9,0.0127354224963936,7.73844997727406,0.163857163193315,0.870798907259893,0.945375242236293,-7.49668678776102,SNX9
LYPD3,0.0688601802493278,1.28002320070778,0.163781192167937,0.870858261306718,0.945375242236293,-5.86137918970023,LYPD3
PPIB,-0.0178173391418843,6.4966398044099,-0.163504920134701,0.871074111352824,0.945524218162493,-7.20000389740274,PPIB
USP6NL,0.0247879335770209,6.0301558905062,0.163356953567401,0.87118972106266,0.945564369210415,-7.04956361061137,USP6NL
ZCCHC2,-0.0689539982724727,2.20041399614719,-0.163238163245191,0.871282536775069,0.945579775292705,-6.03267006333952,ZCCHC2
CILK1,-0.0246475053418562,5.82512677286573,-0.163045579045366,0.871433014578118,0.945657752082562,-7.00301763650888,CILK1
RAVER2,-0.0239065235206057,5.7036458147061,-0.162567839444822,0.871806322681927,0.94597750296784,-6.9759182208003,RAVER2
EXD3,-0.0276024425506831,4.42287951171228,-0.162199174758222,0.872094419487588,0.946204743633488,-6.65124032852101,EXD3
NOL10,0.02216619007348,5.63279252453318,0.161980548000784,0.872265275981943,0.946304751419342,-6.9685536584916,NOL10
NDRG3,0.0220985059117202,5.50386211309351,0.161432258689579,0.872693790631625,0.946611024526871,-6.93809359165147,NDRG3
DFFB,0.0590439644999634,2.84233298256161,0.161372346111008,0.872740617579177,0.946611024526871,-6.17786417944449,DFFB
XAB2,0.0417135255885945,2.92775321004885,0.161235221252389,0.872847794463593,0.946611024526871,-6.31173400222106,XAB2
CENPF,0.0360450993080343,4.38350147382996,0.161149619571333,0.872914702032111,0.946611024526871,-6.57933004810829,CENPF
KCNJ3,0.072595541845528,1.03397227978321,0.161115818279091,0.872941121894698,0.946611024526871,-5.88815435790779,KCNJ3
BCL7B,0.0137707648951739,6.99493738868298,0.160848943601,0.873149722435396,0.946751867267445,-7.30409667170321,BCL7B
SRRM3,0.0674694025939016,1.67557672323664,0.160632756606928,0.873318710088309,0.946849736431271,-5.96443390089493,SRRM3
ADPRHL1,-0.0730868583207085,1.36519663831273,-0.160353589502026,0.873536936552959,0.946894303825744,-5.89266090162043,ADPRHL1
PXDC1,-0.0326560963028326,4.05155113542064,-0.160191413398112,0.87366371512092,0.946894303825744,-6.43676818821418,PXDC1
UBL5,-0.0185408508709326,6.93522501118461,-0.160176249681433,0.873675569286389,0.946894303825744,-7.3142019796027,UBL5
ST7L,-0.0389740739260374,3.16168752008502,-0.160148129183618,0.87369755243401,0.946894303825744,-6.27640009711126,ST7L
SSU72,0.0120205318632101,7.66955061284108,0.160076600878713,0.873753470013977,0.946894303825744,-7.49350430583596,SSU72
UBE2G1,0.018973862631948,6.57045828319601,0.159939489397865,0.873860659382295,0.946925141939892,-7.18219767083138,UBE2G1
REXO1,-0.0502722543936467,2.20457141359783,-0.159755646527578,0.874004385648098,0.946995562719791,-6.03999691323399,REXO1
CTBP1,-0.0176237918947297,6.41406615403194,-0.159420596932618,0.874266334771821,0.947136273577309,-7.19119479348532,CTBP1
DEPDC1,0.0280644505733143,4.61828372021572,0.159342915464744,0.87432706990313,0.947136273577309,-6.69212636727932,DEPDC1
GTF2E1,0.0337516011062791,4.1746572893154,0.159287363624529,0.874370503494542,0.947136273577309,-6.59462463548069,GTF2E1
FAM89A,0.0279476472383848,4.86037121516712,0.158779212483469,0.874767823310449,0.94744175952691,-6.74027472144882,FAM89A
KDM5C,-0.020595348806725,6.33893751208238,-0.158725180731162,0.874810072299521,0.94744175952691,-7.15340865812416,KDM5C
ARHGAP4,0.0649734505307478,1.4669272503535,0.158371906328428,0.875086316943018,0.947649395436804,-5.8677152511517,ARHGAP4
PAFAH1B2,0.0218603239971538,5.51291883003076,0.1582784763108,0.87515937765998,0.947649395436804,-6.91758353749912,PAFAH1B2
LPAR2,-0.0275719553355414,4.646998378694,-0.158174127174392,0.875240978259098,0.947652434778734,-6.79215386370633,LPAR2
FAM161A,0.0774137569791638,1.0219127508314,0.157725126591108,0.875592110672477,0.947882131131338,-5.76616190951313,FAM161A
C15orf39,-0.0411161677276795,3.26851583089767,-0.157684612645289,0.875623795096214,0.947882131131338,-6.30672523234595,C15orf39
RSPRY1,0.0184456265971384,6.11820262051578,0.157600519616006,0.875689561736119,0.947882131131338,-7.12802881966952,RSPRY1
PRKAR1A,0.0157275136067625,7.35723010228589,0.157190362940108,0.876010345826647,0.948144027110968,-7.40619108183667,PRKAR1A
AP3S1,0.0162712695101117,6.35836886883176,0.15696149765347,0.876189350924014,0.948252436206525,-7.16864495953351,AP3S1
